date,lat,lon,indicator,mu,var
98.0,52.294884,-1.542911,0.0,1.8192764280987044,0.24915543904683438
95.0,52.40000000000001,-1.2999999999999972,1.0,16.832258492387105,0.0001187610955957648
95.0,53.8,-4.5,1.0,7.475454973023493,0.0005931777269067385
95.0,49.90000000000001,-5.199999999999998,1.0,5.573379162307304,0.0011429361364292791
93.0,58.3,1.400000000000002,1.0,14.574234174934393,0.004151545067777007
93.0,54.1,-1.5,1.0,30.415460396649294,0.00030831694798583864
92.0,56.5,-9.9,1.0,6.703874733074893,0.000715549341439442
94.0,52.40000000000001,-4.599999999999998,1.0,12.87060764840898,7.892673202985463e-05
95.0,53.40000000000001,-7.599999999999998,1.0,4.6382775113925465,7.434590113773657e-05
92.0,58.3,-7.399999999999999,1.0,10.411065993908096,0.0013758174638158508
92.0,56.6,-10.2,1.0,6.759354413348702,0.0010322763629169846
91.0,55.945589,-3.182186,0.0,5.09189248234131,0.039953430876936674
94.0,51.0,-2.0,1.0,23.552458132101556,0.00013417008525918225
94.0,57.5,-8.8,1.0,12.582832701790947,0.0013766380689826524
93.0,55.0,-7.800000000000002,1.0,14.666890735886328,0.00011273977483009053
92.0,57.3,1.5,1.0,6.235020886462578,0.0019401497971954372
97.0,51.074793,-4.041924,0.0,1.4418399631506589,0.1940870403100441
92.0,55.5,-3.0999999999999983,1.0,10.387846982384374,0.00012607044086534406
92.0,52.40000000000001,-3.0999999999999983,1.0,10.689408582931733,0.0001892778072123206
95.0,53.0,-7.800000000000002,1.0,4.6921344880121625,0.0001224858659424405
92.0,51.40000000000001,-8.0,1.0,7.546966255051908,0.001032939376150745
92.0,53.90000000000001,-1.5,1.0,19.390157875309512,0.00019843956263728018
94.0,56.8,-6.399999999999999,1.0,15.008661870125191,0.00040083974347125803
92.0,53.3,-8.0,1.0,5.7867867552530345,0.0009628047326674849
95.0,50.7,-0.5999999999999979,1.0,10.342452883054674,0.000952012029007356
93.0,52.0,-8.399999999999999,1.0,5.275802188266105,0.000463878316053092
92.0,53.90000000000001,-3.0999999999999983,1.0,10.339605310767324,0.00023726614597571231
94.0,55.3,-9.1,1.0,6.83567341098497,0.00022880272626099466
94.0,50.8,-7.599999999999998,1.0,4.6710014013194625,0.0007513796689780075
93.0,52.2,-4.299999999999997,1.0,21.18665039346084,0.0001361880237206916
92.0,57.5,1.6000000000000014,1.0,6.161292809200962,0.0035872297359737003
93.0,52.7,-0.2999999999999972,1.0,37.788464352839654,0.0002544267589150062
92.0,54.2,-0.2999999999999972,1.0,28.115000620273033,0.0002873797557246853
93.0,49.90000000000001,-8.3,1.0,4.180120961421516,0.001932850347995947
92.0,52.6,-10.2,1.0,5.839697289074269,0.0002762366946237614
93.0,54.8,-4.5,1.0,20.6674536650448,0.00020184007667339946
95.0,52.6,-0.7999999999999972,1.0,21.71440504614398,0.0001269845371638063
92.0,52.3,-4.5,1.0,9.019765791552393,0.0002562292470398323
93.0,55.7,-4.599999999999998,1.0,13.926366478400334,0.00016308520993286492
94.0,57.1,-7.199999999999998,1.0,14.295479762133295,0.0004275267185674966
93.0,55.8,-5.699999999999998,1.0,13.236911822741268,0.0001227906667204907
97.0,56.010319,-3.704399,0.0,1.4777489661625307,0.20418485582195692
94.0,52.3,-7.300000000000002,1.0,4.977829128197482,0.0002371366063009266
92.0,50.90000000000001,-4.899999999999999,1.0,11.76816004168562,0.0003080405406881072
94.0,52.0,-10.2,1.0,4.9267735502349135,0.0006001381192545618
92.0,54.40000000000001,1.5,1.0,26.182756276177038,0.0023626439959527727
93.0,51.90000000000001,-2.8999999999999986,1.0,27.744903462625476,0.00025444460735380553
93.0,55.6,-10.7,1.0,8.611795746525619,0.0025880413937376737
93.0,54.90000000000001,-8.899999999999997,1.0,10.47001826006324,0.00019381143897426813
92.0,59.0,-7.5,1.0,9.530628420130197,0.0004628721135043889
94.0,57.15736,-2.094278,0.0,28.104171215537864,0.0009412781348394035
92.0,53.6,-6.300000000000002,1.0,6.716196877677975,0.0001631907486192726
93.0,57.3,-7.199999999999998,1.0,7.5611843838554025,0.00018412134052739145
94.0,52.5,0.8000000000000007,1.0,41.26947735380273,0.0002241503764629308
93.0,54.1,-6.599999999999998,1.0,17.159343955086186,0.00020205274010560038
94.0,52.2,-1.2999999999999972,1.0,48.48330305269421,0.0003537528812179442
93.0,55.1,-8.099999999999998,1.0,13.829578937138779,0.00011770895320257733
95.0,52.0,-10.1,1.0,4.354772019452512,0.0024991137637125184
93.0,56.6,-5.0,1.0,10.656527556373494,0.0002580891192778473
93.0,51.7,-1.7999999999999972,1.0,30.587569088586513,0.00025174561108327024
93.0,56.2,-8.7,1.0,11.412579407606719,0.0002621429129890559
94.0,58.2,-9.3,1.0,11.517900164837265,0.0016442463115894006
93.0,57.5,-1.6999999999999993,1.0,13.827510809965808,0.0001421492062898686
94.0,55.3,-1.2999999999999972,1.0,25.260779596661028,0.0005172498039690697
94.0,49.7,-6.199999999999998,1.0,4.594726483813401,0.003292025006455818
94.0,54.90000000000001,0.10000000000000142,1.0,27.093786943134937,0.0006500713869963693
94.0,53.2,-9.4,1.0,5.1804782892240056,0.00019801068926490764
94.0,51.40000000000001,1.0,1.0,26.6877727865291,0.0004430616091385029
95.0,53.7,-10.4,1.0,3.6066188176538456,0.010765768073649058
92.0,56.1,-4.899999999999999,1.0,10.000480127610578,0.0001723037929473141
93.0,52.7,0.3000000000000007,1.0,38.74213337387588,0.0002753757857793451
95.0,49.7,-10.7,1.0,5.592082992308347,0.016242965978582363
94.0,56.5,-9.4,1.0,9.272156976246217,0.0007804628303979134
94.0,58.0,-2.0,1.0,14.782085872585984,0.0003249854411643587
93.0,53.1,-10.3,1.0,2.5672220924885485,0.0005703186733769646
92.0,52.40000000000001,-5.099999999999998,1.0,8.267507824893451,0.00031670437929145356
94.0,57.90000000000001,-7.099999999999998,1.0,12.02791956930768,0.00023838536141737113
92.0,54.0,-10.5,1.0,4.921347286092243,0.0016971032308041648
93.0,58.1,-5.0,1.0,7.517266992838525,0.0010205505732795164
92.0,55.0,-7.800000000000002,1.0,7.259387481139041,0.0002619667743623569
92.0,52.0,-0.1999999999999993,1.0,22.446213304124313,0.00018192605722062004
93.0,53.0,-0.7999999999999972,1.0,36.49410682695368,0.0002858728961161172
93.0,49.90000000000001,-6.199999999999998,1.0,6.348334685571055,0.0009699600573949777
92.0,51.6,-5.799999999999998,1.0,9.325159817950963,0.000386430004627367
92.0,57.8,0.20000000000000284,1.0,4.1699037497877045,0.0014021349861811552
94.0,58.2,-6.0,1.0,10.502330547104423,0.000868907829451725
95.0,52.1,-9.7,1.0,4.508531779907231,0.0015559087922009272
94.0,58.40000000000001,-6.599999999999998,1.0,10.465913176174167,0.0006967275143911776
93.0,54.0,-7.199999999999998,1.0,13.612629964750194,0.00021337478130925713
93.0,54.1,-6.699999999999998,1.0,16.667820912290473,0.00020062393613815645
93.0,52.2,-10.5,1.0,2.79613619590191,0.003376658139019221
94.0,54.8,-7.0,1.0,12.694537667742143,0.0002056387844163164
93.0,50.7,-6.899999999999999,1.0,7.0808227145301395,0.0004929658201493313
95.0,52.5,-0.6999999999999993,1.0,21.972671160758814,0.0001364270546907551
95.0,52.3,-1.599999999999998,1.0,14.320242762620534,0.000170134260239249
95.0,49.7,-1.2999999999999972,1.0,6.8901799745883725,0.002044209835281402
94.0,51.8,-8.5,1.0,4.963339257408493,0.0002568968135718276
93.0,50.2,-0.8999999999999986,1.0,19.983437578611312,0.0006170742975152969
95.0,53.90000000000001,-3.0,1.0,13.004469523142193,0.0003025441051526956
93.0,55.2,-5.5,1.0,17.248522086787492,0.000156540140277654
92.0,55.1,-8.7,1.0,6.138185735636901,0.0004018402523170816
93.0,56.5,-0.2999999999999972,1.0,17.14631045344885,0.00017975616341855984
95.0,52.90000000000001,-8.2,1.0,4.643650522034843,0.00024656688531308097
94.0,50.40000000000001,-3.899999999999999,1.0,9.06850752674576,0.00024944266309843846
95.0,50.8,-0.3999999999999986,1.0,11.11567653667469,0.0009086393716902588
93.0,53.90000000000001,-0.7999999999999972,1.0,31.726301406042527,0.00032871678174810484
95.0,54.0,-6.5,1.0,6.298248998497907,0.0009650050177138133
94.0,56.6,-1.7999999999999972,1.0,18.909359825274084,0.0006150206006814859
93.0,56.90000000000001,-2.5,1.0,14.552045180645624,9.296573121914655e-05
94.0,53.0,-3.1999999999999997,1.0,36.101976980424034,0.00015889132086031638
92.0,53.8,1.7000000000000028,1.0,30.794623358734174,0.0028122499687651048
92.0,57.40000000000001,-4.099999999999998,1.0,7.950807990901323,8.588217376408465e-05
94.0,55.40000000000001,-5.899999999999999,1.0,20.288589997807964,0.00027249405682241854
92.0,55.90000000000001,0.8000000000000007,1.0,10.665423444322325,0.0009824545083321505
94.0,50.5,1.0,1.0,16.413753396271545,0.0009854876580875343
92.0,58.6,-9.0,1.0,12.512503715438857,0.0018784782027131337
95.0,53.7,-6.599999999999998,1.0,5.4101726433584805,0.0005637130903195496
93.0,56.2,-5.5,1.0,11.350178385646686,0.0001580525007642868
93.0,54.40000000000001,-8.5,1.0,9.607476030679154,0.00021373377629725447
95.0,50.7,-2.799999999999997,1.0,7.511155039402359,0.0005636698378932019
94.0,49.7,0.3000000000000007,1.0,13.886920557075268,0.00061607490938364
92.0,53.0,-1.1999999999999993,1.0,18.682477403472742,0.00011133632322656733
92.0,51.5,-1.099999999999998,1.0,18.205549212832125,0.00011699284124625786
94.0,57.0,-2.5,1.0,16.868015078364532,0.0005849642231497706
93.0,57.1,-5.5,1.0,9.207175820826095,0.00029637585017868774
92.0,54.40000000000001,-4.5,1.0,8.227843163325717,0.00020538592393283347
92.0,59.0,-7.199999999999998,1.0,8.801969820374849,0.000672788548167515
94.0,53.90000000000001,-1.2999999999999972,1.0,39.34898121769053,0.0002616514518343541
93.0,56.40000000000001,-4.799999999999997,1.0,11.258946256011754,0.00023173119276695447
94.0,52.40000000000001,0.7000000000000028,1.0,41.10355079190193,0.00022112231091944368
93.0,58.7,0.10000000000000142,1.0,10.544989305275827,0.0015773195470785769
94.0,51.40000000000001,1.3000000000000007,1.0,25.895423319068016,0.00065463728726782
92.0,51.1,-1.8999999999999984,1.0,16.441741809177852,0.00013073761765989208
92.0,53.2,-9.0,1.0,5.438642539786683,0.0013862354226202944
93.0,56.2,-0.6999999999999993,1.0,17.87563729951879,0.0001263908034018858
93.0,49.90000000000001,-6.800000000000002,1.0,5.390446532366368,0.0009089123121373148
94.0,50.8,-2.299999999999997,1.0,19.21065441501933,0.0001618892150440228
93.0,52.5,-9.0,1.0,4.099857198184293,0.00018174804300214272
92.0,51.3,-10.3,1.0,5.727652655604266,0.0014827709712964448
93.0,56.8,1.1000000000000014,1.0,16.854375482818416,0.002424913371903526
92.0,56.8,-8.5,1.0,8.335290196023006,0.002071517923158588
94.0,54.40000000000001,-10.5,1.0,4.568470270016285,0.0018550996485201142
92.0,58.2,0.8000000000000007,1.0,4.4055621224607,0.002590822488439149
93.0,55.7,-4.5,1.0,13.979240565724046,0.00016775353970612897
93.0,58.90000000000001,-3.5,1.0,5.46657800101226,0.0033185026986832893
94.0,50.2,-3.799999999999997,1.0,8.565246446329331,0.0003266974346981008
93.0,57.6,-8.7,1.0,7.072492155029225,0.0007190058659639373
93.0,53.8,-9.5,1.0,4.344296104756902,0.0002791265280574051
92.0,55.3,-5.899999999999999,1.0,9.324421223653786,0.0001427691158220557
92.0,52.3,-4.199999999999998,1.0,9.32535291831904,0.00022995046846015585
93.0,52.40000000000001,1.7000000000000028,1.0,41.7244432687765,0.0011313822114638638
93.0,58.5,0.20000000000000284,1.0,11.519167866453888,0.0009276117666479541
93.0,51.40000000000001,0.4000000000000021,1.0,33.657084324994656,0.00019079248884273882
93.0,55.3,-4.699999999999998,1.0,16.51369475738868,0.0001679119519965737
94.0,53.2,-10.7,1.0,4.923442460373505,0.0023779126326192693
93.0,50.8,-1.099999999999998,1.0,24.316722651667085,0.0003195262173323506
94.0,50.6,-2.6999999999999997,1.0,15.116099576041188,0.0002014007495902088
94.0,50.7,-10.6,1.0,4.3473837527385415,0.0037316432474663935
93.0,49.90000000000001,-1.599999999999998,1.0,17.622489081036445,0.0009670053680462111
94.0,57.8,-8.2,1.0,12.98761953815418,0.0008209100226570579
92.0,53.40000000000001,-8.599999999999998,1.0,5.494187170223368,0.0012837121820942102
92.0,52.1,-1.099999999999998,1.0,17.689773159775992,0.00014819601580506433
92.0,54.6,0.8000000000000007,1.0,26.050954835728366,0.0007778545511189243
93.0,50.6,-4.399999999999999,1.0,14.219071164362807,0.00020510412450646374
93.0,58.8,1.5,1.0,13.700907953509258,0.0015723049249745731
94.0,54.8,0.8000000000000007,1.0,28.51682899807205,0.0006964402377565296
93.0,54.8,-4.799999999999997,1.0,20.4705946235407,0.00020051130355018762
93.0,54.40000000000001,-0.5,1.0,28.294720424124225,0.00023781104783604807
92.0,55.2,0.9000000000000021,1.0,17.808165588247064,0.001243967459286825
92.0,51.90000000000001,-2.599999999999998,1.0,12.847345150177944,0.00015589766601756052
93.0,54.1,-5.5,1.0,21.876986471012582,0.0002143800438916112
94.0,52.6,0.4000000000000021,1.0,42.95211179185235,0.0002471433650246057
94.0,54.40000000000001,-6.699999999999998,1.0,12.49345590998756,0.00017455464285087298
94.0,53.1,-10.2,1.0,5.0945095336629755,0.0007871954400415561
93.0,50.1,-3.6999999999999993,1.0,14.272915053418453,0.00047841453117657894
93.0,53.6,-7.199999999999998,1.0,11.500931477345235,0.00027372987220866186
93.0,50.8,-4.5,1.0,14.709901976569547,0.00019564860900656472
94.0,57.6,-8.899999999999997,1.0,12.385731658492325,0.001414924036187622
92.0,54.40000000000001,-10.1,1.0,4.811148822371131,0.0013714862144951542
93.0,51.90000000000001,-1.6999999999999993,1.0,32.34449932202976,0.00023755418274118813
94.0,50.90000000000001,-2.6999999999999997,1.0,18.40119258251981,0.00015190722603816213
95.0,53.1,-6.300000000000002,1.0,4.728652750702762,0.0002788728631351704
95.0,51.40000000000001,-7.099999999999998,1.0,5.511453406996947,0.00024645897144244934
92.0,50.7,-6.5,1.0,10.17908286219145,0.00043935547474786905
92.0,56.5,-10.5,1.0,6.378681984624476,0.0015493280980278048
93.0,57.8,-3.899999999999999,1.0,10.328781041748213,0.0002957453253502688
93.0,56.90000000000001,-4.899999999999999,1.0,10.359436116766918,0.00031804924425580334
93.0,52.3,-8.0,1.0,5.944429177086375,0.00023122317473992025
